unique_key,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,latitude,longitude,year
13042580,JG223832,2023-04-14 22:37:00.000000 UTC,111XX S COTTAGE GROVE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,531,5,9,50,08B,41.692534384,-87.609913783,2023
13043745,JG225348,2023-04-16 03:21:00.000000 UTC,111XX S VERNON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,true,531,5,9,49,08B,41.691516395,-87.612121993,2023
13074116,JG261990,2023-05-15 19:10:00.000000 UTC,0000X E 112TH ST,ASSAULT,SIMPLE,APARTMENT,false,false,531,5,9,49,08A,41.690779093,-87.622400168,2023
13130815,JG329494,2023-07-06 00:35:00.000000 UTC,007XX E 111TH ST,THEFT,$500 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,false,false,531,5,9,50,06,41.692833841,-87.60431945,2023
13271030,JG495917,2023-11-08 05:55:00.000000 UTC,112XX S INDIANA AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,531,5,9,49,14,41.690226164,-87.618206784,2023
13221480,JG437280,2023-09-24 14:20:00.000000 UTC,0000X E 120TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,532,5,9,53,08B,41.675299516,-87.621710346,2023
13271308,JG497017,2023-11-08 20:30:00.000000 UTC,0000X E BRAYTON ST,ASSAULT,SIMPLE,RESIDENCE,false,true,532,5,9,53,08A,41.665424463,-87.621562907,2023
13147860,JG349786,2023-07-21 05:33:00.000000 UTC,120XX S MICHIGAN AVE,THEFT,$500 AND UNDER,SIDEWALK,false,false,532,5,9,53,06,41.674857888,-87.62041577,2023
13188876,JG398075,2023-08-24 09:00:00.000000 UTC,117XX S MICHIGAN AVE,THEFT,$500 AND UNDER,APARTMENT,false,false,532,5,9,53,06,41.681357737,-87.620618587,2023
12967233,JG133992,2023-01-28 17:00:00.000000 UTC,0000X E 120TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,532,5,9,53,14,41.676211368,-87.621828417,2023
13008521,JG182919,2023-03-04 13:00:00.000000 UTC,119XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,532,5,9,53,14,41.677619207,-87.620498773,2023
13018801,JG195841,2023-03-13 15:00:00.000000 UTC,117XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,532,5,9,53,14,41.680556422,-87.616651889,2023
13170437,JG376368,2023-08-09 16:00:00.000000 UTC,002XX E 121ST PL,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,532,5,9,53,14,41.673554115,-87.616411124,2023
13296784,JG527612,2023-12-03 21:30:00.000000 UTC,132XX S ELLIS AVE,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,533,5,10,54,03,41.655682504,-87.596808838,2023
13068012,JG254484,2023-05-09 20:08:00.000000 UTC,132XX S FORRESTVILLE AVE,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,533,5,10,54,04B,41.654469907,-87.608528558,2023
13242683,JG462703,2023-10-13 23:08:00.000000 UTC,130XX S DR MARTIN LUTHER KING JR DR,BATTERY,SIMPLE,SIDEWALK,false,false,533,5,9,54,08B,41.657533656,-87.613500284,2023
13066852,JG252947,2023-05-08 15:30:00.000000 UTC,132XX S GREENWOOD AVE,BATTERY,SIMPLE,STREET,false,false,533,5,10,54,08B,41.655895809,-87.594980408,2023
13260247,JG483768,2023-10-29 19:14:00.000000 UTC,132XX S ELLIS AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,533,5,10,54,08B,41.655660527,-87.59680543,2023
13323120,JG559436,2023-12-30 02:49:00.000000 UTC,006XX E 131ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,533,5,10,54,08B,41.657323681,-87.606300921,2023
13301924,JG533964,2023-12-08 20:19:00.000000 UTC,131XX S ST LAWRENCE AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,533,5,10,54,04A,41.656832201,-87.607565273,2023
13314834,JG549194,2023-12-20 17:00:00.000000 UTC,130XX S DREXEL AVE,ASSAULT,AGGRAVATED - HANDGUN,CHA APARTMENT,false,false,533,5,10,54,04A,41.657737705,-87.600624157,2023
13024808,JG202951,2023-03-29 01:45:00.000000 UTC,130XX S EVANS AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,533,5,9,54,04A,41.657878887,-87.603403725,2023
13037527,JG217664,2023-04-10 11:30:00.000000 UTC,131XX S LANGLEY AVE,ASSAULT,SIMPLE,APARTMENT,false,false,533,5,10,54,08A,41.65658079,-87.605130963,2023
13082809,JG272501,2023-05-23 19:30:00.000000 UTC,006XX E 133RD ST,ASSAULT,SIMPLE,CHA APARTMENT,false,true,533,5,10,54,08A,41.654502682,-87.605897197,2023
12993309,JG165340,2023-02-11 12:00:00.000000 UTC,007XX E 131ST ST,THEFT,OVER $500,RESIDENCE,false,false,533,5,9,54,06,41.657212269,-87.603012379,2023
13312274,JG546449,2023-12-18 20:45:00.000000 UTC,131XX S CORLISS AVE,THEFT,$500 AND UNDER,STREET,false,false,533,5,10,54,06,41.656343489,-87.602334237,2023
13319789,JG555197,2023-12-26 14:57:00.000000 UTC,008XX E 132ND ST,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,533,5,10,54,06,41.655819023,-87.601425338,2023
12956853,JG121380,2023-01-19 00:12:00.000000 UTC,132XX S INDIANA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,533,5,9,54,14,41.654255656,-87.617254559,2023
12994245,JG166432,2023-02-25 09:00:00.000000 UTC,130XX S ELLIS AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,533,5,9,54,14,41.657589938,-87.597683662,2023
13263946,JG488391,2023-09-17 00:00:00.000000 UTC,132XX S GREENWOOD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,533,5,10,54,14,41.654835817,-87.594875418,2023
13320894,JG556480,2023-12-27 16:30:00.000000 UTC,133XX S CORLISS AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,533,5,10,54,14,41.653712894,-87.60209686,2023
12940622,JG102537,2023-01-03 08:00:00.000000 UTC,007XX E 133RD PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,533,5,9,54,14,41.652669344,-87.604146802,2023
13018278,JG195260,2023-03-22 17:11:00.000000 UTC,003XX E 131ST PL,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,533,5,9,54,14,41.65633767,-87.614465032,2023
13162269,JG366638,2023-08-01 00:00:00.000000 UTC,133XX S EBERHART AVE,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,533,5,10,54,14,41.652316802,-87.610027321,2023
13094299,JG285964,2023-06-03 01:20:00.000000 UTC,079XX S ASHLAND AVE,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,false,false,611,6,17,71,04B,41.749880266,-87.663426578,2023
13245386,JG466053,2023-10-16 15:52:00.000000 UTC,077XX S DAMEN AVE,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,611,6,18,71,08B,41.753252075,-87.673220647,2023
13279710,JG507189,2023-11-16 20:30:00.000000 UTC,079XX S DAMEN AVE,BATTERY,SIMPLE,GAS STATION,false,false,611,6,17,71,08B,41.750005014,-87.673125651,2023
13123018,JG319945,2023-06-28 18:35:00.000000 UTC,016XX W 79TH ST,BATTERY,SIMPLE,TAVERN / LIQUOR STORE,false,false,611,6,17,71,08B,41.75034678,-87.663894471,2023
13240795,JG366759,2023-08-02 18:15:00.000000 UTC,017XX W 80TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,611,6,17,71,08B,41.748486933,-87.667336511,2023
13139837,JG340204,2023-07-14 03:20:00.000000 UTC,079XX S HONORE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,611,6,17,71,08B,41.749451599,-87.669477681,2023
13105544,JG299366,2023-06-13 12:30:00.000000 UTC,079XX S MARSHFIELD AVE,ASSAULT,SIMPLE,STREET,false,true,611,6,17,71,08A,41.749541505,-87.664632101,2023
13191052,JG400842,2023-08-05 13:00:00.000000 UTC,077XX S PAULINA ST,ASSAULT,SIMPLE,APARTMENT,false,true,611,6,17,71,08A,41.753264913,-87.665942121,2023
13130083,JG328463,2023-07-04 23:15:00.000000 UTC,020XX W 75TH PL,THEFT,OVER $500,STREET,false,false,611,6,18,71,06,41.756958824,-87.674993204,2023
13291375,JG520154,2023-11-21 16:40:00.000000 UTC,079XX S WINCHESTER AVE,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,611,6,17,71,06,41.749251504,-87.671898394,2023
13117524,JG313648,2023-06-24 05:06:00.000000 UTC,076XX S WOLCOTT AVE,THEFT,$500 AND UNDER,RESIDENCE,false,false,611,6,17,71,06,41.755104529,-87.670845099,2023
13143821,JG345050,2023-07-17 17:02:00.000000 UTC,075XX S ASHLAND AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,611,6,17,71,06,41.756610261,-87.663591156,2023
13076491,JG264849,2023-05-17 00:16:00.000000 UTC,076XX S MARSHFIELD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,611,6,17,71,14,41.755305393,-87.664777512,2023
13316854,JG546227,2023-12-18 18:37:00.000000 UTC,075XX S CARPENTER ST,BATTERY,SIMPLE,APARTMENT,false,false,612,6,17,71,08B,41.757017588,-87.650271744,2023
13128520,JG326673,2023-07-03 22:00:00.000000 UTC,012XX W 76TH ST,BATTERY,SIMPLE,APARTMENT,false,false,612,6,17,71,08B,41.756057234,-87.654929158,2023
13078860,JG267794,2023-05-20 11:00:00.000000 UTC,077XX S MAY ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,612,6,17,71,08B,41.753554412,-87.652606335,2023
13134267,JG333553,2023-07-09 04:32:00.000000 UTC,077XX S LAFLIN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,612,6,17,71,08B,41.753395055,-87.661902098,2023
13143373,JG344366,2023-07-17 10:00:00.000000 UTC,014XX W 79TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,612,6,17,71,08B,41.750398586,-87.660548073,2023
13158354,JG362223,2023-07-30 15:10:00.000000 UTC,077XX S ADA ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,612,6,17,71,08B,41.753133218,-87.657030586,2023
13177373,JG364382,2023-08-01 07:28:00.000000 UTC,079XX S LAFLIN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,612,6,17,71,08B,41.750154295,-87.661008708,2023
13283482,JG511615,2023-11-20 13:36:00.000000 UTC,080XX S LAFLIN ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,612,6,17,71,04A,41.74809574,-87.660953232,2023
13152467,JG355110,2023-07-25 08:40:00.000000 UTC,077XX S ASHLAND AVE,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,612,6,17,71,04A,41.753538951,-87.663516805,2023
13224671,JG440987,2023-09-27 10:20:00.000000 UTC,014XX W 78TH ST,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,false,612,6,17,71,08A,41.75223389,-87.659502766,2023
13256056,JG478602,2023-10-25 19:06:00.000000 UTC,078XX S LOOMIS BLVD,ASSAULT,SIMPLE,APARTMENT,false,true,612,6,17,71,08A,41.751421844,-87.658613397,2023
12999739,JG172767,2023-03-03 14:45:00.000000 UTC,010XX W 78TH ST,ASSAULT,SIMPLE,APARTMENT,false,true,612,6,17,71,08A,41.752365285,-87.650614254,2023
13020365,JG197668,2023-03-24 17:07:00.000000 UTC,013XX W 76TH ST,ASSAULT,SIMPLE,APARTMENT,false,true,612,6,17,71,08A,41.755970933,-87.65704844,2023
13274732,JG501137,2023-11-11 14:00:00.000000 UTC,010XX W 78TH ST,THEFT,$500 AND UNDER,STREET,false,false,612,6,17,71,06,41.752377197,-87.649848185,2023
13275284,JG501474,2023-11-12 14:05:00.000000 UTC,079XX S JUSTINE ST,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,true,612,6,17,71,14,41.749458736,-87.662203308,2023
13140809,JG341294,2023-07-14 17:40:00.000000 UTC,080XX S MORGAN ST,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,false,false,612,6,17,71,14,41.74807075,-87.648820151,2023
13196134,JG406881,2023-09-01 14:16:00.000000 UTC,085XX S SANGAMON ST,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,false,613,6,17,71,03,41.738939872,-87.647345256,2023
13319264,JG553989,2023-12-23 16:30:00.000000 UTC,082XX S LOOMIS BLVD,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,613,6,17,71,03,41.744323974,-87.658427546,2023
13082890,JG272646,2023-05-23 23:30:00.000000 UTC,081XX S HALSTED ST,BATTERY,AGGRAVATED - HANDGUN,GAS STATION,false,false,613,6,17,71,04B,41.746010581,-87.643906039,2023
13131966,JG330829,2023-07-07 00:44:00.000000 UTC,084XX S PEORIA ST,BATTERY,SIMPLE,RESIDENCE,false,false,613,6,17,71,08B,41.741043369,-87.646194308,2023
13221123,JG436769,2023-09-24 04:55:00.000000 UTC,085XX S MORGAN ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,613,6,17,71,08B,41.739185933,-87.648570093,2023
13143628,JG344672,2023-07-17 12:24:00.000000 UTC,011XX W 82ND ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,613,6,17,71,08B,41.745048029,-87.652769484,2023
13321640,JG557615,2023-12-28 15:37:00.000000 UTC,083XX S SANGAMON ST,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,false,true,613,6,17,71,04B,41.742530382,-87.647504909,2023
13100151,JG292866,2023-06-08 10:00:00.000000 UTC,085XX S ELIZABETH ST,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,false,613,6,17,71,04A,41.738823987,-87.654634242,2023
13139068,JG339330,2023-07-13 13:30:00.000000 UTC,086XX S MORGAN ST,ASSAULT,SIMPLE,RESIDENCE,false,false,613,6,17,71,08A,41.737201463,-87.648514232,2023
13318464,JG553912,2023-12-25 06:15:00.000000 UTC,085XX S GREEN ST,THEFT,OVER $500,STREET,false,false,613,6,17,71,06,41.738821045,-87.644913606,2023
13199228,JG410693,2023-09-01 09:00:00.000000 UTC,085XX S ADA ST,THEFT,OVER $500,RESIDENCE,false,false,613,6,17,71,06,41.738824611,-87.657067151,2023
12972370,JG140087,2023-02-04 01:00:00.000000 UTC,083XX S PEORIA ST,THEFT,OVER $500,RESIDENCE,true,true,613,6,21,71,06,41.742399607,-87.646286112,2023
13157475,JG360897,2023-07-29 13:30:00.000000 UTC,085XX S GREEN ST,THEFT,OVER $500,STREET,false,true,613,6,17,71,06,41.739098268,-87.644921637,2023
13222014,JG437871,2023-09-25 01:00:00.000000 UTC,085XX S MORGAN ST,THEFT,$500 AND UNDER,RESIDENCE,false,false,613,6,17,71,06,41.739185933,-87.648570093,2023
13280453,JG508148,2023-11-17 07:00:00.000000 UTC,084XX S RACINE AVE,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,613,6,17,71,06,41.740661291,-87.653471686,2023
13048172,JG230688,2023-04-14 14:00:00.000000 UTC,082XX S MAY ST,THEFT,$500 AND UNDER,APARTMENT,false,true,613,6,17,71,06,41.744337567,-87.652359252,2023
13097236,JG289436,2023-06-05 17:30:00.000000 UTC,081XX S RACINE AVE,THEFT,$500 AND UNDER,STREET,false,false,613,6,17,71,06,41.74634568,-87.653627921,2023
13110395,JG304774,2023-06-16 14:00:00.000000 UTC,010XX W 87TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,613,6,17,71,14,41.735981532,-87.650113646,2023
13026810,JG205309,2023-03-30 20:56:00.000000 UTC,081XX S THROOP ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,613,6,17,71,14,41.746181592,-87.656048187,2023
13029192,JG208248,2023-04-02 11:15:00.000000 UTC,084XX S MORGAN ST,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,false,false,613,6,21,71,14,41.740786136,-87.648615383,2023
13273851,JG500217,2023-11-11 13:50:00.000000 UTC,081XX S MARSHFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,614,6,17,71,08B,41.74574008,-87.664535966,2023
13123433,JG320616,2023-06-28 10:00:00.000000 UTC,085XX S LAFLIN ST,ASSAULT,SIMPLE,APARTMENT,false,false,614,6,21,71,08A,41.738807569,-87.660709374,2023
13194101,JG402986,2023-08-29 19:00:00.000000 UTC,083XX S PAULINA ST,ASSAULT,SIMPLE,RESIDENCE,false,false,614,6,18,71,08A,41.742044516,-87.665655258,2023
13192321,JG402368,2023-08-27 20:30:00.000000 UTC,081XX S HONORE ST,THEFT,OVER $500,STREET,false,false,614,6,17,71,06,41.746050927,-87.669395453,2023
13120488,JG317111,2023-06-25 16:30:00.000000 UTC,084XX S HOYNE AVE,THEFT,$500 AND UNDER,STREET,false,false,614,6,18,71,06,41.740522388,-87.675336993,2023
13119550,JG316117,2023-06-26 00:00:00.000000 UTC,083XX S HERMITAGE AVE,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,614,6,18,71,14,41.742345265,-87.66687966,2023
13123553,JG320524,2023-06-29 08:20:00.000000 UTC,079XX S UNION AVE,ROBBERY,AGGRAVATED,RESIDENCE - YARD (FRONT / BACK),false,false,621,6,6,71,03,41.749720578,-87.641572274,2023
13051890,JG235054,2023-04-24 05:00:00.000000 UTC,080XX S SANGAMON ST,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,false,621,6,17,71,04B,41.747882361,-87.64760186,2023
13058383,JG242908,2023-04-30 14:00:00.000000 UTC,078XX S UNION AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,621,6,17,71,08B,41.752039895,-87.641635327,2023
13075229,JG263409,2023-05-16 21:20:00.000000 UTC,008XX W 76TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,621,6,17,71,08B,41.756094931,-87.644659401,2023
13026641,JG204935,2023-03-30 16:00:00.000000 UTC,004XX W 80TH ST,ASSAULT,SIMPLE,SIDEWALK,false,false,621,6,17,44,08A,41.748943754,-87.635189547,2023
13067950,JG254310,2023-05-09 17:55:00.000000 UTC,077XX S GREEN ST,ASSAULT,SIMPLE,APARTMENT,false,false,621,6,17,71,08A,41.753659288,-87.64533412,2023
13096879,JG288975,2023-06-05 13:00:00.000000 UTC,007XX W 79TH ST,ASSAULT,SIMPLE,STREET,false,true,621,6,17,71,08A,41.750655507,-87.643251664,2023
13237624,JG456575,2023-10-06 17:00:00.000000 UTC,078XX S STEWART AVE,THEFT,OVER $500,STREET,false,false,621,6,17,69,06,41.752231733,-87.63433667,2023
13266159,JG491354,2023-11-04 14:00:00.000000 UTC,079XX S LOWE AVE,THEFT,OVER $500,OTHER (SPECIFY),false,false,621,6,6,71,06,41.749976705,-87.640356521,2023
12952930,JG116865,2023-01-14 16:00:00.000000 UTC,079XX S NORMAL AVE,THEFT,OVER $500,APARTMENT,false,true,621,6,17,44,06,41.749466069,-87.636693716,2023
13153269,JG355572,2023-07-20 15:30:00.000000 UTC,007XX W 76TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,621,6,17,68,14,41.756106295,-87.642438283,2023
13185938,JG394756,2023-08-23 16:51:00.000000 UTC,078XX S SANGAMON ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,621,6,17,71,14,41.751840317,-87.647713656,2023
13254880,JG477301,2023-10-24 22:30:00.000000 UTC,075XX S PEORIA ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,621,6,17,71,14,41.756905317,-87.646629868,2023
13094906,JG286797,2023-06-02 19:00:00.000000 UTC,009XX W 76TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,621,6,17,71,14,41.756039545,-87.648248035,2023
13107290,JG300274,2023-06-14 05:12:00.000000 UTC,078XX S SANGAMON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,621,6,17,71,14,41.751897965,-87.647716707,2023
13165089,JG370144,2023-08-05 04:00:00.000000 UTC,080XX S EMERALD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,621,6,6,71,14,41.748289664,-87.642752968,2023
12950029,JG113299,2023-01-12 09:52:00.000000 UTC,001XX W 87TH ST,ROBBERY,ARMED - HANDGUN,STREET,false,false,622,6,21,44,03,41.736259984,-87.628068782,2023
13025315,JG203395,2023-03-29 11:40:00.000000 UTC,086XX S EMERALD AVE,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,false,false,622,6,21,71,08B,41.737566755,-87.642604053,2023
13298396,JG529646,2023-12-05 12:40:00.000000 UTC,085XX S LAFAYETTE AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,true,false,622,6,21,44,08B,41.73928511,-87.625536799,2023
12976582,JG144980,2023-02-08 09:13:00.000000 UTC,085XX S LAFAYETTE AVE,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,false,false,622,6,21,44,08B,41.73928511,-87.625536799,2023
13007025,JG180407,2023-03-10 08:26:00.000000 UTC,081XX S VINCENNES AVE,BATTERY,SIMPLE,CTA BUS,false,false,622,6,6,44,08B,41.74621174,-87.635406033,2023
13033697,JG207415,2023-04-01 16:15:00.000000 UTC,083XX S LA SALLE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,622,6,21,44,08B,41.742975127,-87.628039273,2023
13081412,JG270793,2023-05-22 17:13:00.000000 UTC,082XX S LAFAYETTE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,622,6,6,44,08B,41.744434122,-87.62564881,2023
13026831,JG205161,2023-03-30 17:48:00.000000 UTC,006XX W 83RD ST,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,622,6,6,71,04A,41.743435624,-87.641035132,2023
13207176,JG419948,2023-09-11 12:55:00.000000 UTC,083XX S HOLLAND RD,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,622,6,21,44,08A,41.742991296,-87.632025815,2023
13303926,JG536237,2023-12-10 19:05:00.000000 UTC,001XX W 87TH ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,false,false,622,6,21,44,08A,41.736255193,-87.628182414,2023
13269713,JG495456,2023-11-07 16:10:00.000000 UTC,002XX W 87TH ST,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,622,6,21,44,06,41.736148121,-87.629070243,2023
13141934,JG342434,2023-07-02 00:00:00.000000 UTC,002XX W 83RD ST,THEFT,OVER $500,APARTMENT,false,false,622,6,6,44,06,41.743569413,-87.630077446,2023
12978156,JG146966,2023-02-09 21:44:00.000000 UTC,085XX S PARNELL AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,622,6,21,71,14,41.739005004,-87.637638525,2023
13248244,JG469354,2023-10-18 22:30:00.000000 UTC,079XX S CALUMET AVE,ROBBERY,ARMED - HANDGUN,STREET,false,false,623,6,6,44,03,41.75063458,-87.616525242,2023
13012748,JG188577,2023-03-17 04:37:00.000000 UTC,002XX W 79TH ST,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,623,6,17,44,03,41.750857286,-87.629913617,2023
13195586,JG405777,2023-08-18 23:30:00.000000 UTC,079XX S STATE ST,ROBBERY,ARMED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,623,6,6,44,03,41.749904766,-87.624514982,2023
13015950,JG192562,2023-03-20 15:30:00.000000 UTC,001XX E 75TH ST,ASSAULT,SIMPLE,RESTAURANT,false,false,623,6,6,69,08A,41.758302451,-87.620984684,2023
13088474,JG278834,2023-05-28 17:30:00.000000 UTC,079XX S PRINCETON AVE,ASSAULT,SIMPLE,STREET,false,false,623,6,6,44,08A,41.750125503,-87.631863881,2023
13114429,JG310092,2023-06-21 15:40:00.000000 UTC,0000X W 79TH ST,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,623,6,6,69,08A,41.750933852,-87.626292042,2023
13230912,JG447874,2023-10-02 11:00:00.000000 UTC,080XX S PRAIRIE AVE,THEFT,OVER $500,APARTMENT,false,false,623,6,6,44,06,41.74831435,-87.618079178,2023
13215208,JG429799,2023-09-17 11:15:00.000000 UTC,001XX W 79TH ST,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,623,6,17,69,06,41.75089655,-87.627813307,2023
12953516,JG117557,2023-01-15 20:41:00.000000 UTC,0000X E 75TH ST,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,623,6,6,69,06,41.758214815,-87.624119338,2023
13219411,JG434814,2023-09-07 00:00:00.000000 UTC,001XX W 79TH ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,623,6,17,69,06,41.75089655,-87.627813307,2023
13284602,JG507970,2023-11-17 12:45:00.000000 UTC,001XX W 79TH ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,623,6,17,69,06,41.75089655,-87.627813307,2023
13252793,JG474897,2023-10-23 10:38:00.000000 UTC,0000X E 75TH ST,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,false,false,623,6,6,69,14,41.758214815,-87.624119338,2023
13192239,JG402084,2023-08-29 07:40:00.000000 UTC,077XX S WABASH AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,false,false,623,6,6,69,14,41.753924416,-87.623059777,2023
13298218,JG529431,2023-12-04 21:00:00.000000 UTC,075XX S WENTWORTH AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,623,6,6,69,14,41.757159091,-87.629610241,2023
13128050,JG326132,2023-07-02 16:30:00.000000 UTC,078XX S EVANS AVE,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,ALLEY,false,true,624,6,6,69,03,41.752220731,-87.606469743,2023
13103940,JG297460,2023-06-12 02:00:00.000000 UTC,078XX S ELLIS AVE,ROBBERY,ARMED - HANDGUN,STREET,false,false,624,6,8,69,03,41.752390498,-87.600362278,2023
13057946,JG242340,2023-04-29 23:44:00.000000 UTC,079XX S EBERHART AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,624,6,6,44,08B,41.750570898,-87.612487458,2023
13284387,JG512699,2023-11-21 10:54:00.000000 UTC,076XX S DREXEL AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,true,false,624,6,8,69,04A,41.756330877,-87.602879293,2023
13191904,JG401267,2023-08-28 12:00:00.000000 UTC,079XX S DREXEL AVE,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,true,624,6,8,44,04A,41.750706929,-87.602741498,2023
13314666,JG549351,2023-12-12 19:15:00.000000 UTC,005XX E 79TH ST,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,624,6,6,44,08A,41.751164599,-87.612198632,2023
